GEO_ID,STATE,COUNTY,NAME,LSAD,ddCount,starCount,total
0500000US18053,18,053,Grant,County,0,2,2
0500000US18063,18,063,Hendricks,County,3,4,7
0500000US18093,18,093,Lawrence,County,0,1,1
0500000US18099,18,099,Marshall,County,0,1,1
0500000US18133,18,133,Putnam,County,0,1,1
0500000US18145,18,145,Shelby,County,1,1,2
0500000US18157,18,157,Tippecanoe,County,1,7,8
0500000US30049,30,049,Lewis and Clark,County,0,3,3
0500000US49005,49,005,Cache,County,1,1,2
0500000US47187,47,187,Williamson,County,6,9,15
0500000US48027,48,027,Bell,County,0,7,7
0500000US48041,48,041,Brazos,County,0,8,8
0500000US02170,02,170,Matanuska-Susitna,Borough,0,3,3
0500000US06001,06,001,Alameda,County,1,93,94
0500000US19013,19,013,Black Hawk,County,0,4,4
0500000US17113,17,113,McLean,County,1,4,5
0500000US17163,17,163,St. Clair,County,1,4,5
0500000US17199,17,199,Williamson,County,0,1,1
0500000US28081,28,081,Lee,County,0,1,1
0500000US29071,29,071,Franklin,County,0,1,1
0500000US48143,48,143,Erath,County,0,1,1
0500000US48183,48,183,Gregg,County,1,3,4
0500000US48187,48,187,Guadalupe,County,0,1,1
0500000US48209,48,209,Hays,County,2,7,9
0500000US48231,48,231,Hunt,County,0,1,1
0500000US08039,08,039,Elbert,County,0,1,1
0500000US08045,08,045,Garfield,County,0,4,4
0500000US06079,06,079,San Luis Obispo,County,0,26,26
0500000US06097,06,097,Sonoma,County,0,44,44
0500000US06105,06,105,Trinity,County,0,1,1
0500000US06017,06,017,El Dorado,County,0,11,11
0500000US18005,18,005,Bartholomew,County,0,3,3
0500000US18017,18,017,Cass,County,0,1,1
0500000US18043,18,043,Floyd,County,0,1,1
0500000US13127,13,127,Glynn,County,3,4,7
0500000US13153,13,153,Houston,County,3,2,5
0500000US13219,13,219,Oconee,County,1,1,2
0500000US13227,13,227,Pickens,County,0,1,1
0500000US37063,37,063,Durham,County,4,14,18
0500000US37097,37,097,Iredell,County,4,6,10
0500000US37133,37,133,Onslow,County,6,1,7
0500000US51179,51,179,Stafford,County,2,4,6
0500000US51590,51,590,Danville,city,1,2,3
0500000US51620,51,620,Franklin,city,0,1,1
0500000US51680,51,680,Lynchburg,city,6,2,8
0500000US51740,51,740,Portsmouth,city,3,2,5
0500000US51830,51,830,Williamsburg,city,2,1,3
0500000US12086,12,086,Miami-Dade,County,48,81,129
0500000US12103,12,103,Pinellas,County,46,32,78
0500000US13297,13,297,Walton,County,0,2,2
0500000US20045,20,045,Douglas,County,2,5,7
0500000US20111,20,111,Lyon,County,0,1,1
0500000US37179,37,179,Union,County,3,4,7
0500000US39083,39,083,Knox,County,0,1,1
0500000US39103,39,103,Medina,County,4,4,8
0500000US39153,39,153,Summit,County,11,16,27
0500000US39165,39,165,Warren,County,3,10,13
0500000US40027,40,027,Cleveland,County,1,6,7
0500000US53011,53,011,Clark,County,0,25,25
0500000US53035,53,035,Kitsap,County,0,17,17
0500000US55087,55,087,Outagamie,County,1,4,5
0500000US55109,55,109,St. Croix,County,0,1,1
0500000US56005,56,005,Campbell,County,0,2,2
0500000US20209,20,209,Wyandotte,County,0,1,1
0500000US21185,21,185,Oldham,County,0,1,1
0500000US21227,21,227,Warren,County,2,2,4
0500000US48113,48,113,Dallas,County,9,100,109
0500000US48121,48,121,Denton,County,6,31,37
0500000US48139,48,139,Ellis,County,0,5,5
0500000US48157,48,157,Fort Bend,County,1,22,23
0500000US48181,48,181,Grayson,County,0,2,2
0500000US48347,48,347,Nacogdoches,County,1,2,3
0500000US51153,51,153,Prince William,County,9,18,27
0500000US51183,51,183,Sussex,County,0,1,1
0500000US53033,53,033,King,County,0,296,296
0500000US55035,55,035,Eau Claire,County,1,2,3
0500000US55059,55,059,Kenosha,County,2,5,7
0500000US56037,56,037,Sweetwater,County,0,1,1
0500000US53051,53,051,Pend Oreille,County,0,1,1
0500000US53053,53,053,Pierce,County,0,69,69
0500000US48201,48,201,Harris,County,25,186,211
0500000US48215,48,215,Hidalgo,County,2,7,9
0500000US48259,48,259,Kendall,County,0,1,1
0500000US51191,51,191,Washington,County,1,1,2
0500000US51520,51,520,Bristol,city,0,1,1
0500000US51550,51,550,Chesapeake,city,7,11,18
0500000US51610,51,610,Falls Church,city,1,2,3
0500000US51683,51,683,Manassas,city,2,2,4
0500000US51710,51,710,Norfolk,city,3,15,18
0500000US51750,51,750,Radford,city,1,1,2
0500000US55097,55,097,Portage,County,1,2,3
0500000US53063,53,063,Spokane,County,0,40,40
0500000US53067,53,067,Thurston,County,0,23,23
0500000US53077,53,077,Yakima,County,0,11,11
0500000US54003,54,003,Berkeley,County,3,1,4
0500000US54011,54,011,Cabell,County,0,3,3
0500000US12057,12,057,Hillsborough,County,56,44,100
0500000US08107,08,107,Routt,County,0,3,3
0500000US05125,05,125,Saline,County,1,2,3
0500000US05131,05,131,Sebastian,County,1,2,3
0500000US18177,18,177,Wayne,County,0,1,1
0500000US18081,18,081,Johnson,County,1,6,7
0500000US18089,18,089,Lake,County,19,10,29
0500000US20161,20,161,Riley,County,1,2,3
0500000US09001,09,001,Fairfield,County,115,36,151
0500000US04015,04,015,Mohave,County,1,8,9
0500000US22071,22,071,Orleans,Parish,0,5,5
0500000US27123,27,123,Ramsey,County,1,10,11
0500000US37089,37,089,Henderson,County,1,1,2
0500000US42035,42,035,Clinton,County,1,1,2
0500000US42041,42,041,Cumberland,County,10,7,17
0500000US23001,23,001,Androscoggin,County,17,1,18
0500000US38015,38,015,Burleigh,County,0,4,4
0500000US28047,28,047,Harrison,County,1,5,6
0500000US28105,28,105,Oktibbeha,County,0,1,1
0500000US36001,36,001,Albany,County,42,13,55
0500000US36005,36,005,Bronx,County,59,4,63
0500000US42043,42,043,Dauphin,County,13,9,22
0500000US42071,42,071,Lancaster,County,18,7,25
0500000US42077,42,077,Lehigh,County,28,6,34
0500000US41035,41,035,Klamath,County,0,1,1
0500000US23005,23,005,Cumberland,County,38,12,50
0500000US45041,45,041,Florence,County,2,1,3
0500000US45043,45,043,Georgetown,County,2,2,4
0500000US36015,36,015,Chemung,County,4,1,5
0500000US36029,36,029,Erie,County,28,17,45
0500000US41001,41,001,Baker,County,0,1,1
0500000US41007,41,007,Clatsop,County,0,4,4
0500000US41041,41,041,Lincoln,County,0,4,4
0500000US17097,17,097,Lake,County,28,41,69
0500000US17115,17,115,Macon,County,1,2,3
0500000US17119,17,119,Madison,County,1,3,4
0500000US23019,23,019,Penobscot,County,18,2,20
0500000US25025,25,025,Suffolk,County,154,61,215
0500000US41015,41,015,Curry,County,0,1,1
0500000US42129,42,129,Westmoreland,County,8,4,12
0500000US49021,49,021,Iron,County,0,1,1
0500000US32001,32,001,Churchill,County,0,1,1
0500000US32003,32,003,Clark,County,23,172,195
0500000US29019,29,019,Boone,County,2,5,7
0500000US39085,39,085,Lake,County,5,4,9
0500000US39095,39,095,Lucas,County,1,8,9
0500000US44009,44,009,Washington,County,21,2,23
0500000US45013,45,013,Beaufort,County,2,6,8
0500000US32019,32,019,Lyon,County,0,2,2
0500000US39113,39,113,Montgomery,County,3,12,15
0500000US39145,39,145,Scioto,County,0,1,1
0500000US39155,39,155,Trumbull,County,6,2,8
0500000US29031,29,031,Cape Girardeau,County,1,2,3
0500000US29037,29,037,Cass,County,0,1,1
0500000US36047,36,047,Kings,County,121,19,140
0500000US36061,36,061,New York,County,139,192,331
0500000US36067,36,067,Onondaga,County,48,7,55
0500000US41057,41,057,Tillamook,County,0,2,2
0500000US41067,41,067,Washington,County,0,63,63
0500000US48409,48,409,San Patricio,County,0,1,1
0500000US36079,36,079,Putnam,County,9,1,10
0500000US48479,48,479,Webb,County,1,4,5
0500000US48005,48,005,Angelina,County,0,1,1
0500000US48037,48,037,Bowie,County,1,1,2
0500000US29183,29,183,St. Charles,County,3,10,13
0500000US29189,29,189,St. Louis,County,10,42,52
0500000US24005,24,005,Baltimore,County,44,28,72
0500000US24025,24,025,Harford,County,9,6,15
0500000US30111,30,111,Yellowstone,County,0,3,3
0500000US26121,26,121,Muskegon,County,0,2,2
0500000US26139,26,139,Ottawa,County,0,8,8
0500000US45019,45,019,Charleston,County,19,16,35
0500000US46081,46,081,Lawrence,County,0,1,1
0500000US46099,46,099,Minnehaha,County,0,9,9
0500000US33001,33,001,Belknap,County,9,1,10
0500000US33011,33,011,Hillsborough,County,66,7,73
0500000US33013,33,013,Merrimack,County,25,1,26
0500000US34001,34,001,Atlantic,County,17,10,27
0500000US34005,34,005,Burlington,County,35,9,44
0500000US34011,34,011,Cumberland,County,7,2,9
0500000US39035,39,035,Cuyahoga,County,21,42,63
0500000US37023,37,023,Burke,County,2,1,3
0500000US37031,37,031,Carteret,County,7,1,8
0500000US29165,29,165,Platte,County,1,6,7
0500000US37101,37,101,Johnston,County,9,2,11
0500000US37119,37,119,Mecklenburg,County,22,57,79
0500000US37125,37,125,Moore,County,4,1,5
0500000US35031,35,031,McKinley,County,0,1,1
0500000US47157,47,157,Shelby,County,7,34,41
0500000US47163,47,163,Sullivan,County,2,2,4
0500000US45057,45,057,Lancaster,County,0,1,1
0500000US36085,36,085,Richmond,County,31,8,39
0500000US36111,36,111,Ulster,County,16,4,20
0500000US36119,36,119,Westchester,County,69,30,99
0500000US45091,45,091,York,County,3,2,5
0500000US46013,46,013,Brown,County,0,1,1
0500000US30001,30,001,Beaverhead,County,0,1,1
0500000US48097,48,097,Cooke,County,0,1,1
0500000US24510,24,510,Baltimore,city,23,13,36
0500000US45063,45,063,Lexington,County,7,4,11
0500000US45077,45,077,Pickens,County,3,1,4
0500000US27027,27,027,Clay,County,0,1,1
0500000US46135,46,135,Yankton,County,0,1,1
0500000US25005,25,005,Bristol,County,116,4,120
0500000US25009,25,009,Essex,County,137,17,154
0500000US34023,34,023,Middlesex,County,72,18,90
0500000US26055,26,055,Grand Traverse,County,1,1,2
0500000US28089,28,089,Madison,County,0,1,1
0500000US37049,37,049,Craven,County,8,2,10
0500000US37051,37,051,Cumberland,County,6,5,11
0500000US42091,42,091,Montgomery,County,45,35,80
0500000US34025,34,025,Monmouth,County,65,14,79
0500000US34039,34,039,Union,County,50,7,57
0500000US35005,35,005,Chaves,County,0,2,2
0500000US09011,09,011,New London,County,51,9,60
0500000US10001,10,001,Kent,County,10,1,11
0500000US10003,10,003,New Castle,County,43,11,54
0500000US12009,12,009,Brevard,County,32,18,50
0500000US05031,05,031,Craighead,County,0,1,1
0500000US05035,05,035,Crittenden,County,0,1,1
0500000US04025,04,025,Yavapai,County,0,12,12
0500000US05007,05,007,Benton,County,1,5,6
0500000US12021,12,021,Collier,County,19,15,34
0500000US12033,12,033,Escambia,County,2,8,10
0500000US15003,15,003,Honolulu,County,0,54,54
0500000US16013,16,013,Blaine,County,0,2,2
0500000US05119,05,119,Pulaski,County,4,14,18
0500000US17031,17,031,Cook,County,333,286,619
0500000US18155,18,155,Switzerland,County,0,1,1
0500000US18163,18,163,Vanderburgh,County,0,5,5
0500000US18039,18,039,Elkhart,County,3,9,12
0500000US13135,13,135,Gwinnett,County,23,25,48
0500000US13151,13,151,Henry,County,7,4,11
0500000US13179,13,179,Liberty,County,1,1,2
0500000US17161,17,161,Rock Island,County,1,2,3
0500000US17201,17,201,Winnebago,County,4,5,9
0500000US13299,13,299,Ware,County,1,1,2
0500000US51059,51,059,Fairfax,County,29,78,107
0500000US51093,51,093,Isle of Wight,County,0,1,1
0500000US53007,53,007,Chelan,County,0,6,6
0500000US48135,48,135,Ector,County,0,2,2
0500000US48141,48,141,El Paso,County,7,15,22
0500000US51107,51,107,Loudoun,County,8,29,37
0500000US51149,51,149,Prince George,County,2,1,3
0500000US51161,51,161,Roanoke,County,3,1,4
0500000US51165,51,165,Rockingham,County,0,1,1
0500000US51177,51,177,Spotsylvania,County,2,5,7
0500000US53047,53,047,Okanogan,County,0,1,1
0500000US48167,48,167,Galveston,County,1,14,15
0500000US48221,48,221,Hood,County,1,1,2
0500000US48245,48,245,Jefferson,County,3,5,8
0500000US48257,48,257,Kaufman,County,0,2,2
0500000US51199,51,199,York,County,4,3,7
0500000US53031,53,031,Jefferson,County,0,2,2
0500000US51570,51,570,Colonial Heights,city,0,2,2
0500000US51630,51,630,Fredericksburg,city,1,4,5
0500000US51650,51,650,Hampton,city,5,3,8
0500000US51700,51,700,Newport News,city,5,8,13
0500000US51770,51,770,Roanoke,city,3,3,6
0500000US55071,55,071,Manitowoc,County,0,1,1
0500000US55079,55,079,Milwaukee,County,11,34,45
0500000US55089,55,089,Ozaukee,County,0,3,3
0500000US53061,53,061,Snohomish,County,0,73,73
0500000US53071,53,071,Walla Walla,County,0,5,5
0500000US53073,53,073,Whatcom,County,0,12,12
0500000US27139,27,139,Scott,County,0,2,2
0500000US39057,39,057,Greene,County,0,5,5
0500000US55131,55,131,Washington,County,1,2,3
0500000US51087,51,087,Henrico,County,4,21,25
0500000US09009,09,009,New Haven,County,120,21,141
0500000US21117,21,117,Kenton,County,2,2,4
0500000US48375,48,375,Potter,County,2,2,4
0500000US41019,41,019,Douglas,County,0,4,4
0500000US55001,55,001,Adams,County,0,1,1
0500000US53057,53,057,Skagit,County,0,10,10
0500000US06085,06,085,Santa Clara,County,0,139,139
0500000US45015,45,015,Berkeley,County,5,1,6
0500000US28033,28,033,DeSoto,County,1,3,4
0500000US13245,13,245,Richmond,County,4,7,11
0500000US20037,20,037,Crawford,County,0,1,1
0500000US20061,20,061,Geary,County,0,2,2
0500000US22019,22,019,Calcasieu,Parish,0,2,2
0500000US53009,53,009,Clallam,County,0,4,4
0500000US53027,53,027,Grays Harbor,County,0,2,2
0500000US55105,55,105,Rock,County,3,3,6
0500000US55117,55,117,Sheboygan,County,1,3,4
0500000US55127,55,127,Walworth,County,1,3,4
0500000US55009,55,009,Brown,County,2,4,6
0500000US49053,49,053,Washington,County,0,3,3
0500000US22109,22,109,Terrebonne,Parish,0,1,1
0500000US22045,22,045,Iberia,Parish,0,1,1
0500000US21047,21,047,Christian,County,0,2,2
0500000US21059,21,059,Daviess,County,1,3,4
0500000US21073,21,073,Franklin,County,0,3,3
0500000US56001,56,001,Albany,County,0,2,2
0500000US56021,56,021,Laramie,County,0,5,5
0500000US51041,51,041,Chesterfield,County,4,13,17
